16939|4|BeaconRally|
16939|5|BeaconAttack|
16939|6|BeaconDefend|
16939|7|BeaconDetect|
16939|8|BeaconExpand|
16939|9|BeaconHarass|
16939|10|BeaconScout|
16939|12||
16939|13|DESTRUCTIBLE|
16939|14|ITEM|
16939|15|POWERUP|
16939|16|SMCAMERA|
16939|17|SMCHARACTER|
16939|18|STARMAP|
16939|19|SMSET|
16939|20|MISSILE|
16939|21|MISSILE_INVULNERABLE|
16939|22|MISSILE_HALFLIFE|
16939|23|PLACEHOLDER|
16939|24|PLACEHOLDER_AIR|
16939|25|PATHINGBLOCKER|
16939|26|BEACON|
16939|27|Ball|
16939|28|StereoscopicOptionsUnit|
16939|29|Colossus|Colossus
16939|30|TechLab|TechLab
16939|31|Reactor|Reactor
16939|33|InfestorTerran|InfestorTerran
16939|34|BanelingCocoon|BanelingCocoon
16939|35|Baneling|Baneling
16939|36|Mothership|Mothership
16939|37|PointDefenseDrone|PointDefenseDrone
16939|38|Changeling|Changeling
16939|39|ChangelingZealot|ChangelingZealot
16939|40|ChangelingMarineShield|ChangelingMarine
16939|41|ChangelingMarine|ChangelingMarine
16939|42|ChangelingZerglingWings|ChangelingZergling
16939|43|ChangelingZergling|ChangelingZergling
16939|45|CommandCenter|CommandCenter
16939|46|SupplyDepot|SupplyDepot
16939|47|Refinery|Refinery
16939|48|Barracks|Barracks
16939|49|EngineeringBay|EngineeringBay
16939|50|MissileTurret|MissileTurret
16939|51|Bunker|Bunker
16939|52|SensorTower|SensorTower
16939|53|GhostAcademy|GhostAcademy
16939|54|Factory|Factory
16939|55|Starport|Starport
16939|57|Armory|Armory
16939|58|FusionCore|FusionCore
16939|59|AutoTurret|AutoTurret
16939|60|SiegeTankSieged|SiegeTankSieged
16939|61|SiegeTank|SiegeTank
16939|62|VikingAssault|VikingAssault
16939|63|VikingFighter|VikingFighter
16939|64|CommandCenterFlying|CommandCenterFlying
16939|65|BarracksTechLab|BarracksTechLab
16939|66|BarracksReactor|BarracksReactor
16939|67|FactoryTechLab|FactoryTechLab
16939|68|FactoryReactor|FactoryReactor
16939|69|StarportTechLab|StarportTechLab
16939|70|StarportReactor|StarportReactor
16939|71|FactoryFlying|FactoryFlying
16939|72|StarportFlying|StarportFlying
16939|73|SCV|SCV
16939|74|BarracksFlying|BarracksFlying
16939|75|SupplyDepotLowered|SupplyDepotLowered
16939|76|Marine|Marine
16939|77|Reaper|Reaper
16939|78|Ghost|Ghost
16939|79|Marauder|Marauder
16939|80|Thor|Thor
16939|81|Hellion|Hellion
16939|82|Medivac|Medivac
16939|83|Banshee|Banshee
16939|84|Raven|Raven
16939|85|Battlecruiser|Battlecruiser
16939|86|Nuke|
16939|87|Nexus|Nexus
16939|88|Pylon|Pylon
16939|89|Assimilator|Assimilator
16939|90|Gateway|Gateway
16939|91|Forge|Forge
16939|92|FleetBeacon|FleetBeacon
16939|93|TwilightCouncil|TwilightCouncil
16939|94|PhotonCannon|PhotonCannon
16939|95|Stargate|Stargate
16939|96|TemplarArchive|TemplarArchive
16939|97|DarkShrine|DarkShrine
16939|98|RoboticsBay|RoboticsBay
16939|99|RoboticsFacility|RoboticsFacility
16939|100|CyberneticsCore|CyberneticsCore
16939|101|Zealot|Zealot
16939|102|Stalker|Stalker
16939|103|HighTemplar|HighTemplar
16939|104|DarkTemplar|DarkTemplar
16939|105|Sentry|Sentry
16939|106|Phoenix|Phoenix
16939|107|Carrier|Carrier
16939|108|VoidRay|VoidRay
16939|109|WarpPrism|WarpPrism
16939|110|Observer|Observer
16939|111|Immortal|Immortal
16939|112|Probe|Probe
16939|113|Interceptor|Interceptor
