18701|0|||||||||||||||||||||||||||||||||
18701|1|CAbilEffect||||||||||||||||||||||||||||||||
18701|2|CAbilQueueable||||||||||||||||||||||||||||||||
18701|3|CAbilProgress||||||||||||||||||||||||||||||||
18701|4|CAbilRedirect||||||||||||||||||||||||||||||||
18701|5|CAbilArmMagazine||||||||||||||||||||||||||||||||
18701|6|CAbilAttack||||||||||||||||||||||||||||||||
18701|7|CAbilAugment||||||||||||||||||||||||||||||||
18701|8|CAbilBattery||||||||||||||||||||||||||||||||
18701|9|CAbilBeacon||||||||||||||||||||||||||||||||
18701|10|CAbilBehavior||||||||||||||||||||||||||||||||
18701|11|CAbilBuild||||||||||||||||||||||||||||||||
18701|12|CAbilBuildable||||||||||||||||||||||||||||||||
18701|13|CAbilEffectInstant||||||||||||||||||||||||||||||||
18701|14|CAbilEffectTarget||||||||||||||||||||||||||||||||
18701|15|CAbilHarvest||||||||||||||||||||||||||||||||
18701|16|CAbilInteract||||||||||||||||||||||||||||||||
18701|17|CAbilInventory||||||||||||||||||||||||||||||||
18701|18|CAbilLearn||||||||||||||||||||||||||||||||
18701|19|CAbilMerge||||||||||||||||||||||||||||||||
18701|20|CAbilMergeable||||||||||||||||||||||||||||||||
18701|21|CAbilMorph||||||||||||||||||||||||||||||||
18701|22|CAbilMorphPlacement||||||||||||||||||||||||||||||||
18701|23|CAbilMove||||||||||||||||||||||||||||||||
18701|24|CAbilPawn||||||||||||||||||||||||||||||||
18701|25|CAbilQueue||||||||||||||||||||||||||||||||
18701|26|CAbilRally||||||||||||||||||||||||||||||||
18701|27|CAbilResearch||||||||||||||||||||||||||||||||
18701|28|CAbilRevive||||||||||||||||||||||||||||||||
18701|29|CAbilSpecialize||||||||||||||||||||||||||||||||
18701|30|CAbilStop||||||||||||||||||||||||||||||||
18701|31|CAbilTrain||||||||||||||||||||||||||||||||
18701|32|CAbilTransport||||||||||||||||||||||||||||||||
18701|33|CAbilWarpable||||||||||||||||||||||||||||||||
18701|34|CAbilWarpTrain||||||||||||||||||||||||||||||||
18701|35|Taunt|Taunt|Cancel||||||||||||||||||||||||||||||
18701|36|stop|Stop|HoldFire|Taunt|Taunt||||||||||||||||||||||||||||
18701|37|HoldFire|Stop|HoldFire|Taunt|Taunt||||||||||||||||||||||||||||
18701|38|move|Move|Patrol|HoldPosition|Move|Move|||||||||||||||||||||||||||
18701|39|Beacon||||||||||||||||||||||||||||||||
18701|42|attack|Attack|||||||||||||||||||||||||||||||
18701|43|TerranAddOns|BuildTechLab|BuildReactor|||||||||||||||||||||||||||||CancelBuilding|
18701|44|TerranBuildingLiftOff||||||||||||||||||||||||||||||||
18701|45|TerranBuildingLand||||||||||||||||||||||||||||||||
18701|46|Refund||||||||||||||||||||||||||||||||
18701|47|Salvage||||||||||||||||||||||||||||||||
18701|48|DisguiseChangeling||||||||||||||||||||||||||||||||
18701|49|Corruption|CorruptorCorruption|||||||||||||||||||||||||||||||
18701|50|GhostHoldFire|GhostHoldFire|||||||||||||||||||||||||||||||
18701|51|GhostWeaponsFree|GhostWeaponsFree|||||||||||||||||||||||||||||||
18701|52|MorphToInfestedTerran||||||||||||||||||||||||||||||||
18701|53|Explode|BanelingExplode|||||||||||||||||||||||||||||||
18701|54|FleetBeaconResearch|ResearchFluxVanes|ResearchCarrierWeaponSpeed|ResearchPhoenixRange||||||||||||||||||||||||||||CancelResearch|
18701|55|FungalGrowth|InfestorFungalGrowth|||||||||||||||||||||||||||||||
18701|56|GuardianShield|SentryGuardianShield|||||||||||||||||||||||||||||||
18701|57|MULERepair|MULERepair|CancelChannel||||||||||||||||||||||||||||||
18701|58|MorphZerglingToBaneling|MorphToBaneling|CancelMorph||||||||||||||||||||||||||||||
18701|59|NexusTrainMothership|TrainMothership||||||||||||||||||||||||||||||CancelTrain|
18701|60|Feedback|HighTemplarFeedback|||||||||||||||||||||||||||||||
18701|61|MassRecall|MothershipMassRecall|||||||||||||||||||||||||||||||
18701|62|PlacePointDefenseDrone|RavenBuildPointDefenseDrone|||||||||||||||||||||||||||||||
18701|63|HallucinationArchon|SentryHallucinationArchon|||||||||||||||||||||||||||||||
18701|64|HallucinationColossus|SentryHallucinationColossus|||||||||||||||||||||||||||||||
18701|65|HallucinationHighTemplar|SentryHallucinationHighTemplar|||||||||||||||||||||||||||||||
18701|66|HallucinationImmortal|SentryHallucinationImmortal|||||||||||||||||||||||||||||||
18701|67|HallucinationPhoenix|SentryHallucinationPhoenix|||||||||||||||||||||||||||||||
18701|68|HallucinationProbe|SentryHallucinationProbe|||||||||||||||||||||||||||||||
18701|69|HallucinationStalker|SentryHallucinationStalker|||||||||||||||||||||||||||||||
18701|70|HallucinationVoidRay|SentryHallucinationVoidRay|||||||||||||||||||||||||||||||
18701|71|HallucinationWarpPrism|SentryHallucinationWarpPrism|||||||||||||||||||||||||||||||
18701|72|HallucinationZealot|SentryHallucinationZealot|||||||||||||||||||||||||||||||
18701|73|MULEGather|Gather|ReturnCargo|Cancel|||||||||||||||||||||||||||||
18701|74|SeekerMissile|RavenSeekerMissile|||||||||||||||||||||||||||||||
18701|75|CalldownMULE|CalldownMULE|||||||||||||||||||||||||||||||
18701|76|GravitonBeam|PhoenixGravitonBeam|CancelChannel||||||||||||||||||||||||||||||
18701|77|BuildinProgressNydusCanal|CancelBuilding|CancelBuilding||||||||||||||||||||||||||||||
18701|78|Siphon||||||||||||||||||||||||||||||||
18701|79|Leech||||||||||||||||||||||||||||||||
18701|80|SpawnChangeling|OverseerSpawnChangeling|||||||||||||||||||||||||||||||
18701|81|DisguiseAsZealot||||||||||||||||||||||||||||||||
18701|82|DisguiseAsMarineWithShield||||||||||||||||||||||||||||||||
18701|83|DisguiseAsMarineWithoutShield||||||||||||||||||||||||||||||||
18701|84|DisguiseAsZerglingWithWings||||||||||||||||||||||||||||||||
18701|85|DisguiseAsZerglingWithoutWings||||||||||||||||||||||||||||||||
18701|86|PhaseShift||||||||||||||||||||||||||||||||
18701|87|Rally|SetUnitRally|||||||||||||||||||||||||||||||
18701|88|ProgressRally|SetUnitRally|||||||||||||||||||||||||||||||
18701|89|RallyCommand|SetWorkerRally|||||||||||||||||||||||||||||||
18701|90|RallyNexus|SetUnitRally|||||||||||||||||||||||||||||||
18701|91|RallyHatchery|SetUnitRally|SetWorkerRally||||||||||||||||||||||||||||||
18701|92|RoachWarrenResearch|Unknown|ResearchRoachSpeed|ResearchRoachTunnelingClaws|||||||||||||||||||||||||||||
18701|93|SapStructure||||||||||||||||||||||||||||||||
18701|94|InfestedTerrans|InfestorSpawnInfestedTerran|||||||||||||||||||||||||||||||
18701|95|NeuralParasite|InfestorNeuralParasite|||||||||||||||||||||||||||||||
18701|96|SpawnLarva|QueenSpawnLarva|||||||||||||||||||||||||||||||
18701|97|StimpackMarauder|UseStimpack|||||||||||||||||||||||||||||||
18701|98|SupplyDrop|CalldownSupply|||||||||||||||||||||||||||||||
18701|99|250mmStrikeCannons|ThorStrikeCannons|||||||||||||||||||||||||||||||
18701|100|TemporalRift||||||||||||||||||||||||||||||||
18701|101|TimeWarp|NexusChronoBoost|||||||||||||||||||||||||||||||
18701|102|UltraliskCavernResearch|Unknown|Unknown|ResearchUltraliskArmor|||||||||||||||||||||||||||||
18701|103|WormholeTransit||||||||||||||||||||||||||||||||
18701|104|SCVHarvest|Gather|ReturnCargo|Cancel|||||||||||||||||||||||||||||
18701|105|ProbeHarvest|Gather|ReturnCargo|Cancel|||||||||||||||||||||||||||||
18701|106|AttackWarpPrism|Attack|||||||||||||||||||||||||||||||
18701|107|que1|CancelQueue|CancelQueue||||||||||||||||||||||||||||||
18701|108|que5|CancelQueue|CancelQueue||||||||||||||||||||||||||||||
18701|109|que5LongBlend|CancelQueue|CancelQueue||||||||||||||||||||||||||||||
18701|110|que5Passive|CancelQueue|CancelQueue||||||||||||||||||||||||||||||
18701|111|que5Addon|CancelQueue|CancelQueue||||||||||||||||||||||||||||||
18701|112|BuildInProgress|CancelBuilding|CancelBuilding||||||||||||||||||||||||||||||
18701|113|Repair|SCVRepair|||||||||||||||||||||||||||||||
18701|114|TerranBuild|BuildCommandCenter|BuildSupplyDepot|BuildRefinery|BuildBarracks|BuildEngineeringBay|BuildMissileTurret|BuildBunker||BuildSensorTower|BuildGhostAcademy|BuildFactory|BuildStarport||BuildArmory||BuildFusionCore|||||||||||||||CancelBuilding|
18701|115|RavenBuild|RavenBuildAutoTurret||||||||||||||||||||||||||||||CancelBuilding|
18701|116|Stimpack|UseStimpack|||||||||||||||||||||||||||||||
18701|117|GhostCloak|GhostCloak|GhostDecloak||||||||||||||||||||||||||||||
18701|118|Snipe|GhostSnipe|||||||||||||||||||||||||||||||
18701|119|MedivacHeal|MedivacHeal|||||||||||||||||||||||||||||||
18701|120|SiegeMode|SiegeTankSiege|||||||||||||||||||||||||||||||
18701|121|Unsiege|SiegeTankUnsiege|||||||||||||||||||||||||||||||
18701|122|BansheeCloak|BansheeCloak|BansheeDecloak||||||||||||||||||||||||||||||
18701|123|MedivacTransport|MedivacLoad|MedivacUnloadAll|MedivacUnloadAll|MedivacUnload|MedivacLoad|||||||||||||||||||||||||||
18701|124|ScannerSweep|CalldownScannerSweep|||||||||||||||||||||||||||||||
18701|125|Yamato|BattlecruiserYamato|||||||||||||||||||||||||||||||
18701|126|AssaultMode|VikingLand|||||||||||||||||||||||||||||||
18701|127|FighterMode|VikingLift|||||||||||||||||||||||||||||||
18701|128|BunkerTransport|BunkerLoad|BunkerUnloadAll|BunkerUnload|BunkerUnload|BunkerLoad|||||||||||||||||||||||||||
18701|129|CommandCenterTransport|CommandCenterLoad|CommandCenterUnloadAll|CommandCenterUnload|CommandCenterUnload|CommandCenterLoad|||||||||||||||||||||||||||
18701|130|CommandCenterLiftOff|LiftCommandCenter|||||||||||||||||||||||||||||||
18701|131|CommandCenterLand|LandCommandCenter|||||||||||||||||||||||||||||||
18701|132|BarracksAddOns|BuildTechLab|BuildReactor|||||||||||||||||||||||||||||CancelBuilding|
18701|133|BarracksLiftOff|LiftBarracks|||||||||||||||||||||||||||||||
18701|134|FactoryAddOns|BuildTechLab|BuildReactor|||||||||||||||||||||||||||||CancelBuilding|
18701|135|FactoryLiftOff|LiftFactory|||||||||||||||||||||||||||||||
18701|136|StarportAddOns|BuildTechLab|BuildReactor|||||||||||||||||||||||||||||CancelBuilding|
18701|137|StarportLiftOff|LiftStarport|||||||||||||||||||||||||||||||
18701|138|FactoryLand|LandFactory|||||||||||||||||||||||||||||||
18701|139|StarportLand|LandStarport|||||||||||||||||||||||||||||||
18701|140|CommandCenterTrain|TrainSCV||||||||||||||||||||||||||||||CancelTrain|
18701|141|BarracksLand|LandBarracks|||||||||||||||||||||||||||||||
18701|142|SupplyDepotLower|SupplyDepotLower|||||||||||||||||||||||||||||||
18701|143|SupplyDepotRaise|SupplyDepotRaise|||||||||||||||||||||||||||||||
18701|144|BarracksTrain|TrainMarine|TrainReaper|TrainGhost|TrainMarauder|||||||||||||||||||||||||||CancelTrain|
18701|145|FactoryTrain|Unknown|TrainSiegeTank|||TrainThor|TrainHellion|||||||||||||||||||||||||CancelTrain|
18701|146|StarportTrain|TrainMedivac|TrainBanshee|TrainRaven|TrainBattlecruiser|TrainViking||||||||||||||||||||||||||CancelTrain|
18701|147|EngineeringBayResearch|ResearchHiSecAutoTracking|ResearchTerranBuildingArmor|ResearchTerranInfantryWeapons1|ResearchTerranInfantryWeapons2|ResearchTerranInfantryWeapons3|ResearchNeosteelFrame|ResearchTerranInfantryArmors1|ResearchTerranInfantryArmors2|ResearchTerranInfantryArmors3||||||||||||||||||||||CancelResearch|
18701|148|MercCompoundResearch||||||||||||||||||||||||||||||||
18701|149|ArmSiloWithNuke|ArmNuke|||||||||||||||||||||||||||||||
18701|150|BarracksTechLabResearch|ResearchStimpack|ResearchCombatShields|ResearchPunisherGrenades||||||||||||||||||||||||||||CancelResearch|
18701|151|FactoryTechLabResearch|ResearchSiegeTech|ResearchBlueFlame|ResearchStrikeCannons||||||||||||||||||||||||||||CancelResearch|
18701|152|StarportTechLabResearch|ResearchBansheeCloak||ResearchMedivacEnergy|ResearchRavenEnergy|||ResearchSeekerMissile|ResearchDurableMaterials|||||||||||||||||||||||CancelResearch|
18701|153|GhostAcademyResearch|ResearchGhostCloak|ResearchGhostEnergy|||||||||||||||||||||||||||||CancelResearch|
18701|154|ArmoryResearch|||ResearchTerranVehicleArmors1|ResearchTerranVehicleArmors2|ResearchTerranVehicleArmors3|ResearchTerranVehicleWeapons1|ResearchTerranVehicleWeapons2|ResearchTerranVehicleWeapons3|ResearchTerranShipArmors1|ResearchTerranShipArmors2|ResearchTerranShipArmors3|ResearchTerranShipWeapons1|ResearchTerranShipWeapons2|ResearchTerranShipWeapons3|||||||||||||||||CancelResearch|
18701|155|ProtossBuild|BuildNexus|BuildPylon|BuildAssimilator|BuildGateway|BuildForge|BuildFleetBeacon|BuildTwilightCouncil|BuildPhotonCannon||BuildStargate|BuildTemplarArchive|BuildDarkShrine|BuildRoboticsBay|BuildRoboticsFacility|BuildCyberneticsCore||||||||||||||||CancelBuilding|
18701|156|WarpPrismTransport|WarpPrismLoad|WarpPrismUnloadAll|WarpPrismUnloadAll|WarpPrismUnload|WarpPrismLoad|||||||||||||||||||||||||||
18701|157|GatewayTrain|TrainZealot|TrainStalker||TrainHighTemplar|TrainDarkTemplar|TrainSentry|||||||||||||||||||||||||CancelTrain|
18701|158|StargateTrain|TrainPhoenix||TrainCarrier||TrainVoidRay||||||||||||||||||||||||||CancelTrain|
18701|159|RoboticsFacilityTrain|TrainWarpPrism|TrainObserver|TrainColossus|TrainImmortal|||||||||||||||||||||||||||CancelTrain|
18701|160|NexusTrain|TrainProbe||||||||||||||||||||||||||||||CancelTrain|
18701|161|PsiStorm|HighTemplarPsiStorm|||||||||||||||||||||||||||||||
18701|162|HangarQueue5|CancelQueue|CancelQueue||||||||||||||||||||||||||||||
18701|163|BroodLordQueue2|CancelQueue|CancelQueue||||||||||||||||||||||||||||||
18701|164|CarrierHangar|ArmInterceptor|||||||||||||||||||||||||||||||
18701|165|ForgeResearch|ResearchProtossGroundWeapons1|ResearchProtossGroundWeapons2|ResearchProtossGroundWeapons3|ResearchProtossGroundArmors1|ResearchProtossGroundArmors2|ResearchProtossGroundArmors3|ResearchProtossShields1|ResearchProtossShields2|ResearchProtossShields3||||||||||||||||||||||CancelResearch|
18701|166|RoboticsBayResearch||ResearchObserverSpeed|ResearchWarpPrismSpeed|||ResearchExtendedThermalLance|||||||||||||||||||||||||CancelResearch|
18701|167|TemplarArchivesResearch||||ResearchKhaydarinAmulet|ResearchPsiStorm||||||||||||||||||||||||||CancelResearch|
18701|168|ZergBuild|BuildHatchery||BuildExtractor|BuildSpawningPool|BuildEvolutionChamber|BuildHydraliskDen|BuildSpire|BuildUltraliskCavern|BuildInfestationPit|BuildNydusNetwork|BuildBanelingNest|||BuildRoachWarren|BuildSpineCrawler|BuildSporeCrawler|||||||||||||||CancelBuilding|
18701|169|DroneHarvest|Gather|ReturnCargo|Cancel|||||||||||||||||||||||||||||
18701|170|evolutionchamberresearch|ResearchZergMeleeWeapons1|ResearchZergMeleeWeapons2|ResearchZergMeleeWeapons3|ResearchZergGroundArmors1|ResearchZergGroundArmors2|ResearchZergGroundArmors3|ResearchZergMissileWeapons1|ResearchZergMissileWeapons2|ResearchZergMissileWeapons3||||||||||||||||||||||CancelResearch|
18701|171|UpgradeToLair|MorphToLair|CancelMorph||||||||||||||||||||||||||||||
18701|172|UpgradeToHive|MorphToHive|CancelMorph||||||||||||||||||||||||||||||
18701|173|UpgradeToGreaterSpire|MorphToGreaterSpire|CancelMorph||||||||||||||||||||||||||||||
18701|174|LairResearch||ResearchOverlordSpeed|ResearchVentralSacs|ResearchBurrow|||||||||||||||||||||||||||CancelResearch|
18701|175|SpawningPoolResearch|ResearchZerglingAttackSpeed|ResearchZerglingMovementSpeed|||||||||||||||||||||||||||||CancelResearch|
18701|176|HydraliskDenResearch|||ResearchHydraliskSpeed||||||||||||||||||||||||||||CancelResearch|
18701|177|SpireResearch|ResearchZergFlyerWeapons1|ResearchZergFlyerWeapons2|ResearchZergFlyerWeapons3|ResearchZergFlyerArmors1|ResearchZergFlyerArmors2|ResearchZergFlyerArmors3|||||||||||||||||||||||||CancelResearch|
18701|178|LarvaTrain|TrainDrone|TrainZergling|TrainOverlord|TrainHydralisk|TrainMutalisk||TrainUltralisk|||TrainRoach|TrainInfestor|TrainCorruptor|||||||||||||||||||CancelTrain|
18701|179|MorphToBroodLord|MorphToBroodLord|CancelMorph||||||||||||||||||||||||||||||
18701|180|BurrowBanelingDown|BurrowBaneling|||||||||||||||||||||||||||||||
18701|181|BurrowBanelingUp|UnburrowBaneling|||||||||||||||||||||||||||||||
18701|182|BurrowDroneDown|BurrowDrone|||||||||||||||||||||||||||||||
18701|183|BurrowDroneUp|UnburrowDrone|||||||||||||||||||||||||||||||
18701|184|BurrowHydraliskDown|BurrowHydralisk|||||||||||||||||||||||||||||||
18701|185|BurrowHydraliskUp|UnburrowHydralisk|||||||||||||||||||||||||||||||
18701|186|BurrowRoachDown|BurrowRoach|||||||||||||||||||||||||||||||
18701|187|BurrowRoachUp|UnburrowRoach|||||||||||||||||||||||||||||||
18701|188|BurrowZerglingDown|BurrowZergling|||||||||||||||||||||||||||||||
18701|189|BurrowZerglingUp|UnburrowZergling|||||||||||||||||||||||||||||||
18701|190|BurrowInfestorTerranDown|BurrowInfestedTerran|||||||||||||||||||||||||||||||
18701|191|BurrowInfestorTerranUp|UnburrowInfestedTerran|||||||||||||||||||||||||||||||
18701|192|RedstoneLavaCritterBurrow||||||||||||||||||||||||||||||||
18701|193|RedstoneLavaCritterInjuredBurrow||||||||||||||||||||||||||||||||
18701|194|RedstoneLavaCritterUnburrow||||||||||||||||||||||||||||||||
18701|195|RedstoneLavaCritterInjuredUnburrow||||||||||||||||||||||||||||||||
18701|196|OverlordTransport|OverlordLoad|OverlordUnloadAll|OverlordUnloadAll|OverlordUnload|OverlordLoad|||||||||||||||||||||||||||
18701|197|Mergeable|Cancel|||||||||||||||||||||||||||||||
18701|198|Warpable|CancelWarpIn|||||||||||||||||||||||||||||||
18701|199|WarpGateTrain|WarpInZealot|WarpInStalker||WarpInHighTemplar|WarpInDarkTemplar|WarpInSentry|||||||||||||||||||||||||CancelWarpIn|
18701|200|BurrowQueenDown|BurrowQueen|||||||||||||||||||||||||||||||
18701|201|BurrowQueenUp|UnburrowQueen|||||||||||||||||||||||||||||||
18701|202|NydusCanalTransport|NydusLoad|NydusUnloadAll|NydusUnloadAll|NydusUnload|NydusLoad|||||||||||||||||||||||||||
18701|203|Blink|StalkerBlink|||||||||||||||||||||||||||||||
18701|204|BurrowInfestorDown|BurrowInfestor|||||||||||||||||||||||||||||||
18701|205|BurrowInfestorUp|UnburrowInfestor|||||||||||||||||||||||||||||||
18701|206|MorphToOverseer|MorphToOverseer|CancelMorph||||||||||||||||||||||||||||||
