0,CAbil
1,CAbilEffect
2,CAbilQueueable
3,CAbilProgress
4,CAbilRedirect
5,CAbilArmMagazine
6,CAbilAttack
7,CAbilAugment
8,CAbilBattery
9,CAbilBeacon
10,CAbilBehavior
11,CAbilBuild
12,CAbilBuildable
13,CAbilEffectInstant
14,CAbilEffectTarget
15,CAbilHarvest
16,CAbilInteract
17,CAbilInventory
18,CAbilLearn
19,CAbilMerge
20,CAbilMergeable
21,CAbilMorph
22,CAbilMorphPlacement
23,CAbilMove
24,CAbilPawn
25,CAbilQueue
26,CAbilRally
27,CAbilResearch
28,CAbilRevive
29,CAbilSpecialize
30,CAbilStop
31,CAbilTrain
32,CAbilTransport
33,CAbilWarpable
34,CAbilWarpTrain
35,Taunt
36,stop
38,move
45,attack
59,SprayTerran
60,SprayZerg
61,SprayProtoss
62,SalvageShared
64,GhostHoldFire
65,GhostWeaponsFree
67,Explode
69,FungalGrowth
70,GuardianShield
71,MULERepair
74,Feedback
76,PlacePointDefenseDrone
77,HallucinationArchon
78,HallucinationColossus
79,HallucinationHighTemplar
80,HallucinationImmortal
81,HallucinationPhoenix
82,HallucinationProbe
83,HallucinationStalker
84,HallucinationVoidRay
85,HallucinationWarpPrism
86,HallucinationZealot
87,MULEGather
88,SeekerMissile
89,CalldownMULE
90,GravitonBeam
94,SpawnChangeling
101,Rally
102,ProgressRally
103,RallyCommand
104,RallyNexus
105,RallyHatchery
108,InfestedTerrans
109,NeuralParasite
110,SpawnLarva
111,StimpackMarauder
112,SupplyDrop
115,TimeWarp
118,SCVHarvest
119,ProbeHarvest
121,que1
122,que5
123,que5CancelToSelection
125,que5Addon
126,BuildInProgress
127,Repair
130,Stimpack
131,GhostCloak
133,MedivacHeal
134,SiegeMode
135,Unsiege
136,BansheeCloak
137,MedivacTransport
138,ScannerSweep
139,Yamato
140,AssaultMode
141,FighterMode
142,BunkerTransport
143,CommandCenterTransport
144,CommandCenterLiftOff
145,CommandCenterLand
147,BarracksLiftOff
149,FactoryLiftOff
151,StarportLiftOff
152,FactoryLand
153,StarportLand
155,BarracksLand
156,SupplyDepotLower
157,SupplyDepotRaise
170,WarpPrismTransport
175,PsiStorm
176,HangarQueue5
183,DroneHarvest
185,UpgradeToLair
186,UpgradeToHive
187,UpgradeToGreaterSpire
193,MorphToBroodLord
194,BurrowBanelingDown
195,BurrowBanelingUp
196,BurrowDroneDown
197,BurrowDroneUp
198,BurrowHydraliskDown
199,BurrowHydraliskUp
200,BurrowRoachDown
201,BurrowRoachUp
202,BurrowZerglingDown
203,BurrowZerglingUp
204,BurrowInfestorTerranDown
205,BurrowInfestorTerranUp
206,RedstoneLavaCritterBurrow
207,RedstoneLavaCritterInjuredBurrow
208,RedstoneLavaCritterUnburrow
209,RedstoneLavaCritterInjuredUnburrow
210,OverlordTransport
214,BurrowQueenDown
215,BurrowQueenUp
216,NydusCanalTransport
217,Blink
218,BurrowInfestorDown
219,BurrowInfestorUp
220,MorphToOverseer
221,UpgradeToPlanetaryFortress
224,BurrowUltraliskDown
225,BurrowUltraliskUp
226,UpgradeToOrbital
227,UpgradeToWarpGate
228,MorphBackToGateway
229,OrbitalLiftOff
230,OrbitalCommandLand
231,ForceField
232,PhasingMode
233,TransportMode
237,TacNukeStrike
240,EMP
244,Transfusion
253,AttackRedirect
254,StimpackRedirect
255,StimpackMarauderRedirect
257,StopRedirect
258,GenerateCreep
260,SpineCrawlerUproot
261,SporeCrawlerUproot
262,SpineCrawlerRoot
263,SporeCrawlerRoot
265,BuildAutoTurret
266,ArchonWarp
269,Charge
273,Contaminate
276,que5Passive
277,que5PassiveCancelToSelection
305,DigesterCreepSpray
309,MorphToMothership
334,XelNagaHealingShrine
343,MothershipCoreMassRecall
345,MorphToHellion
355,MorphToHellionTank
363,MorphToSwarmHostBurrowedMP
364,MorphToSwarmHostMP
366,attackProtossBuilding
368,stopProtossBuilding
369,BlindingCloud
371,Yoink
374,ViperConsumeStructure
377,TestZerg
378,VolatileBurstBuilding
385,WidowMineBurrow
386,WidowMineUnburrow
387,WidowMineAttack
388,TornadoMissile
392,BurrowLurkerMPDown
393,BurrowLurkerMPUp
394,UpgradeToLurkerDenMP
395,HallucinationOracle
396,MedivacSpeedBoost
397,ExtendingBridgeNEWide8Out
398,ExtendingBridgeNEWide8
399,ExtendingBridgeNWWide8Out
400,ExtendingBridgeNWWide8
401,ExtendingBridgeNEWide10Out
402,ExtendingBridgeNEWide10
403,ExtendingBridgeNWWide10Out
404,ExtendingBridgeNWWide10
405,ExtendingBridgeNEWide12Out
406,ExtendingBridgeNEWide12
407,ExtendingBridgeNWWide12Out
408,ExtendingBridgeNWWide12
410,CritterFlee
411,OracleRevelation
419,MothershipCorePurifyNexus
420,XelNaga_Caverns_DoorE
421,XelNaga_Caverns_DoorEOpened
422,XelNaga_Caverns_DoorN
423,XelNaga_Caverns_DoorNE
424,XelNaga_Caverns_DoorNEOpened
425,XelNaga_Caverns_DoorNOpened
426,XelNaga_Caverns_DoorNW
427,XelNaga_Caverns_DoorNWOpened
428,XelNaga_Caverns_DoorS
429,XelNaga_Caverns_DoorSE
430,XelNaga_Caverns_DoorSEOpened
431,XelNaga_Caverns_DoorSOpened
432,XelNaga_Caverns_DoorSW
433,XelNaga_Caverns_DoorSWOpened
434,XelNaga_Caverns_DoorW
435,XelNaga_Caverns_DoorWOpened
436,XelNaga_Caverns_Floating_BridgeNE8Out
437,XelNaga_Caverns_Floating_BridgeNE8
438,XelNaga_Caverns_Floating_BridgeNW8Out
439,XelNaga_Caverns_Floating_BridgeNW8
440,XelNaga_Caverns_Floating_BridgeNE10Out
441,XelNaga_Caverns_Floating_BridgeNE10
442,XelNaga_Caverns_Floating_BridgeNW10Out
443,XelNaga_Caverns_Floating_BridgeNW10
444,XelNaga_Caverns_Floating_BridgeNE12Out
445,XelNaga_Caverns_Floating_BridgeNE12
446,XelNaga_Caverns_Floating_BridgeNW12Out
447,XelNaga_Caverns_Floating_BridgeNW12
448,XelNaga_Caverns_Floating_BridgeH8Out
449,XelNaga_Caverns_Floating_BridgeH8
450,XelNaga_Caverns_Floating_BridgeV8Out
451,XelNaga_Caverns_Floating_BridgeV8
452,XelNaga_Caverns_Floating_BridgeH10Out
453,XelNaga_Caverns_Floating_BridgeH10
454,XelNaga_Caverns_Floating_BridgeV10Out
455,XelNaga_Caverns_Floating_BridgeV10
456,XelNaga_Caverns_Floating_BridgeH12Out
457,XelNaga_Caverns_Floating_BridgeH12
458,XelNaga_Caverns_Floating_BridgeV12Out
459,XelNaga_Caverns_Floating_BridgeV12
460,TemporalField
484,SnowRefinery_Terran_ExtendingBridgeNEShort8Out
485,SnowRefinery_Terran_ExtendingBridgeNEShort8
486,SnowRefinery_Terran_ExtendingBridgeNWShort8Out
487,SnowRefinery_Terran_ExtendingBridgeNWShort8
