1,CAbilEffect
2,CAbilQueueable
3,CAbilProgress
4,CAbilRedirect
5,CAbilArmMagazine
6,CAbilAttack
7,CAbilAugment
8,CAbilBattery
9,CAbilBeacon
10,CAbilBehavior
11,CAbilBuild
12,CAbilBuildable
13,CAbilEffectInstant
14,CAbilEffectTarget
15,CAbilHarvest
16,CAbilInteract
17,CAbilInventory
18,CAbilLearn
19,CAbilMerge
20,CAbilMergeable
21,CAbilMorph
22,CAbilMorphPlacement
23,CAbilMove
24,CAbilPawn
25,CAbilQueue
26,CAbilRally
27,CAbilResearch
28,CAbilRevive
29,CAbilSpecialize
30,CAbilStop
31,CAbilTrain
32,CAbilTransport
33,CAbilWarpable
34,CAbilWarpTrain
35,Taunt
36,stop
37,HoldFire
38,move
39,Beacon
42,attack
43,TerranAddOns
44,TerranBuildingLiftOff
45,TerranBuildingLand
46,Refund
47,Salvage
48,DisguiseChangeling
49,Corruption
50,GhostHoldFire
51,GhostWeaponsFree
52,MorphToInfestedTerran
53,Explode
54,FleetBeaconResearch
55,FungalGrowth
56,GuardianShield
57,MULERepair
58,MorphZerglingToBaneling
59,NexusTrainMothership
60,Feedback
61,MassRecall
62,PlacePointDefenseDrone
63,HallucinationArchon
64,HallucinationColossus
65,HallucinationHighTemplar
66,HallucinationImmortal
67,HallucinationPhoenix
68,HallucinationProbe
69,HallucinationStalker
70,HallucinationVoidRay
71,HallucinationWarpPrism
72,HallucinationZealot
73,MULEGather
74,SeekerMissile
75,CalldownMULE
76,GravitonBeam
77,BuildinProgressNydusCanal
78,Siphon
79,Leech
80,SpawnChangeling
81,DisguiseAsZealot
82,DisguiseAsMarineWithShield
83,DisguiseAsMarineWithoutShield
84,DisguiseAsZerglingWithWings
85,DisguiseAsZerglingWithoutWings
86,PhaseShift
87,Rally
88,ProgressRally
89,RallyCommand
90,RallyNexus
91,RallyHatchery
92,RoachWarrenResearch
93,SapStructure
94,InfestedTerrans
95,NeuralParasite
96,SpawnLarva
97,StimpackMarauder
98,SupplyDrop
99,250mmStrikeCannons
100,TemporalRift
101,TimeWarp
102,UltraliskCavernResearch
103,WormholeTransit
104,SCVHarvest
105,ProbeHarvest
106,AttackWarpPrism
107,que1
108,que5
109,que5LongBlend
110,que5Passive
111,que5Addon
112,BuildInProgress
113,Repair
114,TerranBuild
115,RavenBuild
116,Stimpack
117,GhostCloak
118,Snipe
119,MedivacHeal
120,SiegeMode
121,Unsiege
122,BansheeCloak
123,MedivacTransport
124,ScannerSweep
125,Yamato
126,AssaultMode
127,FighterMode
128,BunkerTransport
129,CommandCenterTransport
130,CommandCenterLiftOff
131,CommandCenterLand
132,BarracksAddOns
133,BarracksLiftOff
134,FactoryAddOns
135,FactoryLiftOff
136,StarportAddOns
137,StarportLiftOff
138,FactoryLand
139,StarportLand
140,CommandCenterTrain
141,BarracksLand
142,SupplyDepotLower
143,SupplyDepotRaise
144,BarracksTrain
145,FactoryTrain
146,StarportTrain
147,EngineeringBayResearch
148,MercCompoundResearch
149,ArmSiloWithNuke
150,BarracksTechLabResearch
151,FactoryTechLabResearch
152,StarportTechLabResearch
153,GhostAcademyResearch
154,ArmoryResearch
155,ProtossBuild
156,WarpPrismTransport
157,GatewayTrain
158,StargateTrain
159,RoboticsFacilityTrain
160,NexusTrain
161,PsiStorm
162,HangarQueue5
163,BroodLordQueue2
164,CarrierHangar
165,ForgeResearch
166,RoboticsBayResearch
167,TemplarArchivesResearch
168,ZergBuild
169,DroneHarvest
170,evolutionchamberresearch
171,UpgradeToLair
172,UpgradeToHive
173,UpgradeToGreaterSpire
174,LairResearch
175,SpawningPoolResearch
176,HydraliskDenResearch
177,SpireResearch
178,LarvaTrain
179,MorphToBroodLord
180,BurrowBanelingDown
181,BurrowBanelingUp
182,BurrowDroneDown
183,BurrowDroneUp
184,BurrowHydraliskDown
185,BurrowHydraliskUp
186,BurrowRoachDown
187,BurrowRoachUp
188,BurrowZerglingDown
189,BurrowZerglingUp
190,BurrowInfestorTerranDown
191,BurrowInfestorTerranUp
192,RedstoneLavaCritterBurrow
193,RedstoneLavaCritterInjuredBurrow
194,RedstoneLavaCritterUnburrow
195,RedstoneLavaCritterInjuredUnburrow
196,OverlordTransport
197,Mergeable
198,Warpable
199,WarpGateTrain
200,BurrowQueenDown
201,BurrowQueenUp
202,NydusCanalTransport
203,Blink
204,BurrowInfestorDown
205,BurrowInfestorUp
206,MorphToOverseer
207,UpgradeToPlanetaryFortress
208,InfestationPitResearch
209,BanelingNestResearch
210,BurrowUltraliskDown
211,BurrowUltraliskUp
212,UpgradeToOrbital
213,UpgradeToWarpGate
214,MorphBackToGateway
215,OrbitalLiftOff
216,OrbitalCommandLand
217,ForceField
218,PhasingMode
219,TransportMode
220,FusionCoreResearch
221,CyberneticsCoreResearch
222,TwilightCouncilResearch
223,TacNukeStrike
224,SalvageBunkerRefund
225,SalvageBunker
226,EMP
227,Vortex
228,TrainQueen
229,BurrowCreepTumorDown
230,Transfusion
231,TechLabMorph
232,BarracksTechLabMorph
233,FactoryTechLabMorph
234,StarportTechLabMorph
235,ReactorMorph
236,BarracksReactorMorph
237,FactoryReactorMorph
238,StarportReactorMorph
239,AttackRedirect
240,StimpackRedirect
241,StimpackMarauderRedirect
242,burrowedStop
243,StopRedirect
244,GenerateCreep
245,QueenBuild
246,SpineCrawlerUproot
247,SporeCrawlerUproot
248,SpineCrawlerRoot
249,SporeCrawlerRoot
250,CreepTumorBuild
251,BuildAutoTurret
252,ArchonWarp
253,BuildNydusCanal
254,BroodLordHangar
255,Charge
256,TowerCapture
257,HerdInteract
258,Frenzy
259,Contaminate
260,Shatter
261,InfestedTerransLayEgg
